Sample Name/Number;Species Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter (max);Max Feret Diameter (mean);Max Feret Diameter (std. dev.);Perimeter (mean);Perimeter (std. dev.);Area (mean);Area(std. dev.);Holes (mean);Holes (std. dev.);Area+Holes (mean);Area+Holes (std. dev.);Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM)
4_B5_8;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;502;466;52;1223;13;60275;12205;16;9;60290;12195;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B5\4_B5_8;MSH;13.12.2023 15:21
4_B5_9;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;480;433;31;1223;48;65435;5719;21;8;65456;5718;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B5\4_B5_9;MSH;13.12.2023 15:22
4_B5_10;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;476;442;35;1210;81;57911;6013;19;23;57930;6030;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B5\4_B5_10;MSH;13.12.2023 15:22
4_B6_1;PMR_ExStream22_Main_EPT;;C20;;1521,40 mg;1665,62 mg;;Trichoptera;C20_T_mit;550;524;16;1510;109;98796;9525;37;30;98833;9539;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B6\4_B6_1;MSH;13.12.2023 15:23
4_B6_2;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;524;514;7;1623;101;93444;4493;77;59;93521;4531;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B6\4_B6_2;MSH;13.12.2023 15:24
4_B6_3;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;547;267;268;828;843;44326;48980;8;10;44334;48989;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B6\4_B6_3;MSH;13.12.2023 15:24
4_B6_4;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;548;522;26;1575;123;102153;5427;40;37;102192;5427;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B6\4_B6_4;MSH;13.12.2023 15:25
4_B6_5;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;505;489;14;1421;90;84496;5398;13;18;84509;5407;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B6\4_B6_5;MSH;13.12.2023 15:25
4_B6_6;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;552;526;32;1662;153;95125;4364;54;59;95179;4409;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B6\4_B6_6;MSH;13.12.2023 15:25
4_B6_7;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;560;538;24;1579;75;100648;4902;26;16;100674;4912;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B6\4_B6_7;MSH;13.12.2023 15:25
4_B6_8;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;564;154;229;454;685;23796;50669;178;90;23974;50587;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B6\4_B6_8;MSH;13.12.2023 15:26
4_B6_9;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;27;26;2;82;9;335;66;16;11;352;76;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B6\4_B6_9;MSH;13.12.2023 15:26
4_B7_1;PMR_ExStream22_Main_EPT;;C20;;1537,88 mg;1585,50 mg;;Trichoptera;C20_T_mit;354;336;21;945;173;37700;8993;14;17;37714;9003;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B7\4_B7_1;MSH;13.12.2023 15:27
4_B7_2;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;345;311;47;974;168;45526;2469;6;0;45532;2469;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B7\4_B7_2;MSH;13.12.2023 15:27
4_B7_3;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;365;299;69;860;195;38795;10307;18;7;38812;10311;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B7\4_B7_3;MSH;13.12.2023 15:27
4_B7_4;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;372;343;26;955;126;38740;7430;8;5;38748;7433;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B7\4_B7_4;MSH;13.12.2023 15:27
4_B7_5;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;383;311;81;864;215;37056;14026;10;8;37066;14035;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B7\4_B7_5;MSH;13.12.2023 15:28
4_B7_6;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;392;347;43;1016;150;46016;9065;775;1196;46791;9708;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B7\4_B7_6;MSH;13.12.2023 15:28
4_B7_7;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit;456;366;87;1076;286;43476;14802;324;553;43800;15131;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B7\4_B7_7;MSH;13.12.2023 15:28
4_B7_8;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit tier halb drauﬂen;394;207;176;593;502;24495;25410;61;55;24557;25359;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B7\4_B7_8;MSH;13.12.2023 15:29
4_B7_9;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit tier halb drauﬂen;417;372;63;1002;56;36394;2782;311;434;36704;2348;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B7\4_B7_9;MSH;13.12.2023 15:29
4_B7_10;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit tier halb drauﬂen;433;374;53;1018;258;42776;13202;4;3;42780;13203;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B7\4_B7_10;MSH;13.12.2023 15:29
4_B8_1;PMR_ExStream22_Main_EPT;;C20;;1526,32 mg;1533,29 mg;;Trichoptera;C20_T_mit zerteilt;204;163;33;451;83;12367;3625;3;2;12369;3624;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B8\4_B8_1;MSH;13.12.2023 15:31
4_B8_2;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit zerteilt;204;170;26;431;51;10262;1796;2;1;10264;1796;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B8\4_B8_2;MSH;13.12.2023 15:31
4_B8_3;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit zerteilt;212;168;31;422;58;9285;1231;2;4;9288;1233;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B8\4_B8_3;MSH;13.12.2023 15:32
4_B8_4;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit zerteilt;214;207;4;522;37;13638;3177;3;2;13640;3179;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B8\4_B8_4;MSH;13.12.2023 15:32
4_B8_5;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit zerteilt;206;170;35;453;101;11468;3915;4;5;11472;3916;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B8\4_B8_5;MSH;13.12.2023 15:33
4_B8_6;PMR_ExStream22_Main_EPT;;C20;;;;;Trichoptera;C20_T_mit zerteilt;202;154;35;421;59;10715;1658;1;1;10716;1657;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B8\4_B8_6;MSH;13.12.2023 15:33
4_B9_1;PMR_ExStream22_Main_EPT;;C20;;1521,32 mg;1522,57 mg;;Ephemeroptera;C20_E;361;297;35;1001;60;15235;1204;114;110;15349;1165;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B9\4_B9_1;MSH;13.12.2023 15:34
4_B9_2;PMR_ExStream22_Main_EPT;;C20;;;;;Ephemeroptera;C20_E;381;332;41;1096;69;15855;791;64;66;15919;767;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B9\4_B9_2;MSH;13.12.2023 15:34
4_B10_1;PMR_ExStream22_Main_EPT;;C20;;1531,35 mg;1532,62 mg;;Ephemeroptera;C20_E;350;316;38;1077;151;11487;1063;192;233;11679;1162;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B10\4_B10_1;MSH;13.12.2023 15:35
4_B10_2;PMR_ExStream22_Main_EPT;;C20;;;;;Ephemeroptera;C20_E;353;298;45;952;106;10861;1586;86;64;10947;1614;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B10\4_B10_2;MSH;13.12.2023 15:36
4_B11_1;PMR_ExStream22_Main_EPT;;C21;;1530,30 mg;1531,23 mg;;Trichoptera;C21_T_ohne;216;190;22;637;26;6502;705;50;57;6552;752;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B11\4_B11_1;MSH;13.12.2023 15:42
4_B11_2;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;218;175;40;628;82;6101;1117;22;39;6123;1129;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B11\4_B11_2;MSH;13.12.2023 15:43
4_B12_1;PMR_ExStream22_Main_EPT;;C21;;1528,64 mg;1529,47 mg;;Trichoptera;C21_T_ohne;232;193;43;601;162;6218;1470;32;25;6250;1480;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B12\4_B12_1;MSH;13.12.2023 15:44
4_B12_2;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;222;190;26;623;51;6009;654;49;38;6059;677;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_B12\4_B12_2;MSH;13.12.2023 15:44
4_C1_1;PMR_ExStream22_Main_EPT;;C21;;1526,99 mg;1530,15 mg;;Trichoptera;C21_T_ohne;563;481;68;1634;221;40960;4187;319;390;41279;4128;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C1\4_C1_1;MSH;13.12.2023 15:45
4_C1_2;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;456;442;6;1622;112;37628;1169;178;158;37806;1110;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C1\4_C1_2;MSH;13.12.2023 15:45
4_C2_1;PMR_ExStream22_Main_EPT;;C21;;1519,37 mg;1520,97 mg;;Trichoptera;C21_T_ohne;389;350;46;1215;181;20199;3323;90;86;20289;3353;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C2\4_C2_1;MSH;13.12.2023 15:46
4_C2_2;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;396;336;35;1218;153;19152;1472;111;179;19262;1597;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C2\4_C2_2;MSH;13.12.2023 15:46
4_C3_1;PMR_ExStream22_Main_EPT;;C21;;1521,65 mg;1522,51 mg;;Trichoptera;C21_T_ohne;134;106;22;310;23;2308;312;4;6;2312;308;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C3\4_C3_1;MSH;13.12.2023 15:48
4_C3_2;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;128;112;11;298;34;2321;224;5;7;2327;224;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C3\4_C3_2;MSH;13.12.2023 15:48
4_C4_1;PMR_ExStream22_Main_EPT;;C21;;1520,48 mg;1543,15 mg;;Trichoptera;C21_T_ohne;795;786;10;2392;49;127816;3852;638;693;128454;4544;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C4\4_C4_1;MSH;13.12.2023 15:50
4_C4_2;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;841;833;14;2554;3;137692;6279;160;121;137852;6399;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C4\4_C4_2;MSH;13.12.2023 15:50
4_C4_3;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;830;802;24;2372;93;128791;3294;1052;303;129843;3206;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C4\4_C4_3;MSH;13.12.2023 15:51
4_C4_4;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;835;819;29;2665;12;134904;8137;203;322;135107;7816;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C4\4_C4_4;MSH;13.12.2023 15:51
4_C4_5;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;848;835;14;2405;218;135738;2449;54;64;135792;2504;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C4\4_C4_5;MSH;13.12.2023 15:52
4_C4_6;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;848;839;15;2537;190;135363;1574;426;344;135789;1917;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C4\4_C4_6;MSH;13.12.2023 15:52
4_C4_7;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;811;801;8;2492;102;131583;2490;65;99;131648;2457;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C4\4_C4_7;MSH;13.12.2023 15:53
4_C4_8;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;839;826;11;2239;48;132464;4002;276;41;132740;4022;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C4\4_C4_8;MSH;13.12.2023 15:54
4_C4_9;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;817;799;14;2301;79;124716;7503;307;187;125024;7656;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C4\4_C4_9;MSH;13.12.2023 15:55
4_C5_1;PMR_ExStream22_Main_EPT;;C21;;1529,44 mg;1548,36 mg;;Trichoptera;C21_T_ohne;784;769;15;2173;99;116321;3031;402;281;116723;2971;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C5\4_C5_1;MSH;13.12.2023 15:55
4_C5_2;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;778;770;12;2085;99;113378;7580;123;163;113501;7418;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C5\4_C5_2;MSH;13.12.2023 15:56
4_C5_3;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;772;760;7;2083;40;113933;1524;284;183;114217;1635;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C5\4_C5_3;MSH;13.12.2023 15:57
4_C5_4;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;777;743;20;2124;45;111714;3402;524;435;112238;3084;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C5\4_C5_4;MSH;13.12.2023 15:57
4_C5_5;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;787;771;14;2076;29;116680;1168;322;107;117002;1108;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C5\4_C5_5;MSH;13.12.2023 15:58
4_C5_6;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;738;721;16;1980;27;107946;2359;228;454;108175;2288;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C5\4_C5_6;MSH;13.12.2023 15:58
4_C5_7;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;736;736;2147483647;2057;2147483647;108286;2147483647;83;2147483647;108369;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C5\4_C5_7;MSH;13.12.2023 15:59
4_C5_8;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_ohne;778;762;16;2131;60;114386;2522;339;323;114725;2549;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C5\4_C5_8;MSH;13.12.2023 15:59
4_C6_1;PMR_ExStream22_Main_EPT;;C21;;1530,01 mg;1531,89 mg;;Trichoptera;C21_T_mit;186;171;9;419;15;5004;151;6;7;5010;149;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C6\4_C6_1;MSH;13.12.2023 16:00
4_C6_2;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_mit;238;187;33;449;84;5125;1108;1;1;5126;1107;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C6\4_C6_2;MSH;13.12.2023 16:00
4_C6_3;PMR_ExStream22_Main_EPT;;C21;;;;;Trichoptera;C21_T_mit;192;182;6;437;16;5256;177;2;2;5257;178;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C6\4_C6_3;MSH;13.12.2023 16:01
4_C7_1;PMR_ExStream22_Main_EPT;;C22;;1537,12 mg;1538,22 mg;;Trichoptera;C22_T_ohne;236;193;44;630;75;7059;1528;35;15;7094;1536;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C7\4_C7_1;MSH;13.12.2023 16:05
4_C7_2;PMR_ExStream22_Main_EPT;;C22;;;;;Trichoptera;C22_T_ohne;232;175;53;559;142;5922;1869;61;60;5983;1920;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C7\4_C7_2;MSH;13.12.2023 16:06
4_C8_1;PMR_ExStream22_Main_EPT;;C22;;1535,27 mg;1536,41 mg;;Trichoptera;C22_T_ohne;277;238;36;832;108;12961;1536;61;36;13023;1536;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C8\4_C8_1;MSH;13.12.2023 16:07
4_C8_2;PMR_ExStream22_Main_EPT;;C22;;;;;Trichoptera;C22_T_ohne;284;229;44;817;131;12061;1302;109;78;12170;1272;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C8\4_C8_2;MSH;13.12.2023 16:07
4_C9_1;PMR_ExStream22_Main_EPT;;C22;;1523,63 mg;1564,00 mg;;Trichoptera;C22_T_ohne;1059;1059;2147483647;3497;2147483647;194278;2147483647;377;2147483647;194655;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C9\4_C9_1;MSH;13.12.2023 16:08
4_C10_1;PMR_ExStream22_Main_EPT;;C22;;1524,57 mg;1633,33 mg;;Trichoptera;C22_T_mit;30;29;1;78;5;218;10;10;9;229;15;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C10\4_C10_1;MSH;13.12.2023 16:12
4_C12_1;PMR_ExStream22_Main_EPT;;C22;;1539,37 mg;1541,75 mg;;Trichoptera;C22_T_mit;408;325;45;869;155;19629;3231;12;23;19641;3227;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C12\4_C12_1;MSH;13.12.2023 16:16
4_C12_2;PMR_ExStream22_Main_EPT;;C22;;;;;Trichoptera;C22_T_mit;426;355;64;953;206;18990;2322;45;46;19035;2346;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_C12\4_C12_2;MSH;13.12.2023 16:16
4_D1_1;PMR_ExStream22_Main_EPT;;C22;;1526,55 mg;1529,75 mg;;Trichoptera;C22_E;607;549;40;2079;93;44457;3458;136;70;44593;3521;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D1\4_D1_1;MSH;13.12.2023 16:17
4_D1_2;PMR_ExStream22_Main_EPT;;C22;;;;;Trichoptera;C22_E;562;487;20;1990;168;42598;1492;1258;1303;43855;2563;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D1\4_D1_2;MSH;13.12.2023 16:18
4_D2_1;PMR_ExStream22_Main_EPT;;C23;;1534,10 mg;1535,70 mg;;Trichoptera;C23_T_ohne;460;355;83;1391;150;22796;5185;197;194;22994;5330;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D2\4_D2_1;MSH;13.12.2023 16:36
4_D2_2;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_ohne;444;378;59;1483;206;24742;3262;121;138;24862;3291;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D2\4_D2_2;MSH;13.12.2023 16:36
4_D3_1;PMR_ExStream22_Main_EPT;;C23;;1527,00 mg;1527,91 mg;;Trichoptera;C23_T_ohne;240;202;33;678;34;7482;891;85;81;7567;969;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D3\4_D3_1;MSH;13.12.2023 16:37
4_D3_2;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_ohne;237;215;15;665;45;7870;500;100;79;7970;557;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D3\4_D3_2;MSH;13.12.2023 16:37
4_D4_1;PMR_ExStream22_Main_EPT;;C23;;1525,93 mg;1548,93 mg;;Trichoptera;C23_T_ohne;602;578;18;2062;387;108391;9147;681;695;109072;9708;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D4\4_D4_1;MSH;13.12.2023 16:38
4_D4_2;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_ohne;613;579;21;2124;199;113470;10649;1429;729;114899;10874;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D4\4_D4_2;MSH;13.12.2023 16:39
4_D5_1;PMR_ExStream22_Main_EPT;;C23;;1524,27 mg;1525,90 mg;;Trichoptera;C23_T_ohne;599;585;13;1891;144;44520;1828;313;269;44833;1981;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D5\4_D5_1;MSH;13.12.2023 16:39
4_D5_2;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_ohne;582;575;8;1795;107;42772;1477;271;162;43042;1383;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D5\4_D5_2;MSH;13.12.2023 16:40
4_D7_1;PMR_ExStream22_Main_EPT;;C23;;1520,88 mg;1527,96 mg;;Trichoptera;C23_T_mit;224;200;10;627;28;18022;1777;19;13;18041;1772;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D7\4_D7_1;MSH;13.12.2023 16:41
4_D7_2;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;227;190;37;599;63;14866;2432;30;45;14896;2403;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D7\4_D7_2;MSH;13.12.2023 16:41
4_D7_3;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;232;193;39;605;90;15356;3751;11;10;15367;3750;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D7\4_D7_3;MSH;13.12.2023 16:42
4_D7_4;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;237;181;43;517;116;15292;5320;5;3;15297;5319;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D7\4_D7_4;MSH;13.12.2023 16:42
4_D7_5;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;231;192;42;527;95;15423;2198;3;2;15426;2197;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D7\4_D7_5;MSH;13.12.2023 16:42
4_D7_6;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;221;32;40;97;136;981;3276;1;7;982;3281;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D7\4_D7_6;MSH;13.12.2023 16:43
4_D7_7;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;205;180;19;598;82;14726;2421;10;10;14736;2431;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D7\4_D7_7;MSH;13.12.2023 16:44
4_D7_8;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;228;212;25;574;53;17290;2270;8;7;17299;2272;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D7\4_D7_8;MSH;13.12.2023 16:44
4_D8_1;PMR_ExStream22_Main_EPT;;C23;;1510,40 mg;1537,74 mg;;Trichoptera;C23_T_mit;288;67;47;192;127;2505;6155;3;15;2508;6159;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D8\4_D8_1;MSH;13.12.2023 16:45
4_D8_2;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;280;72;97;215;274;6352;12470;39;39;6391;12473;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D8\4_D8_2;MSH;13.12.2023 16:46
4_D8_3;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;279;273;4;674;24;24525;2876;4;3;24528;2878;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D8\4_D8_3;MSH;13.12.2023 16:46
4_D8_4;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;288;267;36;684;44;24788;1227;3;2;24791;1229;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D8\4_D8_4;MSH;13.12.2023 16:46
4_D8_5;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;278;57;76;158;213;3812;10097;21;45;3832;10091;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D8\4_D8_5;MSH;13.12.2023 16:47
