Sample Name/Number;Species Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter (max);Max Feret Diameter (mean);Max Feret Diameter (std. dev.);Perimeter (mean);Perimeter (std. dev.);Area (mean);Area(std. dev.);Holes (mean);Holes (std. dev.);Area+Holes (mean);Area+Holes (std. dev.);Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM)
6_E1_2;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_ohne;304;228;70;759;115;14628;4243;21;18;14649;4242;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E1\6_E1_2;MSH;18.12.2023 17:15
6_E2_1;PMR_ExStream22_Main_EPT;;C36;;1524,07 mg;;;Trichoptera;C36_T_ohne;218;179;38;574;43;6150;1115;37;30;6187;1119;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E2\6_E2_1;MSH;18.12.2023 17:17
6_E2_2;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_ohne;226;182;41;556;26;5713;1567;41;31;5754;1595;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E2\6_E2_2;MSH;18.12.2023 17:18
6_E3_1;PMR_ExStream22_Main_EPT;;C36;;1509,33 mg;;;Trichoptera;C36_T_ohne;384;305;70;1090;226;19584;3338;193;106;19777;3419;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E3\6_E3_1;MSH;18.12.2023 17:18
6_E3_2;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_ohne;372;324;34;1027;83;18569;935;42;52;18611;906;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E3\6_E3_2;MSH;18.12.2023 17:19
6_E4_1;PMR_ExStream22_Main_EPT;;C36;;1528,51 mg;;;Trichoptera;C36_T_ohne;991;966;29;3725;838;176642;19923;1149;1163;177792;21085;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E4\6_E4_1;MSH;18.12.2023 17:19
6_E4_2;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_ohne;939;915;16;3548;581;168910;6585;833;406;169742;6948;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E4\6_E4_2;MSH;18.12.2023 17:20
6_E4_3;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_ohne;873;859;8;3685;467;170030;8075;589;452;170618;7634;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E4\6_E4_3;MSH;18.12.2023 17:20
6_E4_4;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_ohne;924;917;8;3562;221;173008;298;2834;1529;175843;1642;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E4\6_E4_4;MSH;18.12.2023 17:21
6_E4_5;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_ohne;873;857;7;3979;563;172103;7104;944;448;173047;6891;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E4\6_E4_5;MSH;18.12.2023 17:21
6_E5_1;PMR_ExStream22_Main_EPT;;C36;;1534,03 mg;;;Trichoptera;C36_T_mit;431;426;5;1050;66;33124;2156;3;2;33126;2158;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E5\6_E5_1;MSH;18.12.2023 17:22
6_E5_2;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;419;349;54;942;140;28291;4964;16;19;28307;4966;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E5\6_E5_2;MSH;18.12.2023 17:23
6_E5_3;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;415;350;57;946;126;27845;4334;27;31;27871;4353;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E5\6_E5_3;MSH;18.12.2023 17:23
6_E6_1;PMR_ExStream22_Main_EPT;;C36;;1534,21 mg;;;Trichoptera;C36_T_mit;831;829;3;2141;61;159754;10518;22;22;159776;10540;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E6\6_E6_1;MSH;18.12.2023 17:24
6_E6_2;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;839;834;8;2233;314;162386;12826;464;622;162850;13448;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E6\6_E6_2;MSH;18.12.2023 17:24
6_E6_3;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;848;836;17;2177;127;165068;470;30;1;165099;471;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E6\6_E6_3;MSH;18.12.2023 17:25
6_E6_3;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;32;28;2;86;13;310;10;32;14;342;20;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E6\6_E6_3;MSH;18.12.2023 17:25
6_E6_4;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;823;823;1;2157;183;159184;3579;70;67;159253;3646;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E6\6_E6_4;MSH;18.12.2023 17:25
6_E6_5;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;840;823;24;2202;293;158980;18408;538;601;159518;19009;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E6\6_E6_5;MSH;18.12.2023 17:26
6_E6_6;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;827;827;2147483647;2217;2147483647;158921;2147483647;49;2147483647;158970;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E6\6_E6_6;MSH;18.12.2023 17:26
6_E6_7;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;837;837;2147483647;2279;2147483647;162310;2147483647;55;2147483647;162365;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E6\6_E6_7;MSH;18.12.2023 17:26
6_E6_8;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;826;826;2147483647;2207;2147483647;163697;2147483647;17;2147483647;163714;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E6\6_E6_8;MSH;18.12.2023 17:26
6_E6_9;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;839;816;33;2130;78;160695;14118;66;31;160761;14149;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E6\6_E6_9;MSH;18.12.2023 17:27
6_E6_10;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;834;798;51;1947;100;156804;3667;22;8;156826;3659;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E6\6_E6_10;MSH;18.12.2023 17:27
6_E7_1;PMR_ExStream22_Main_EPT;;C36;;1514,88 mg;;;Trichoptera;C36_T_mit;852;852;2147483647;2401;2147483647;167331;2147483647;23;2147483647;167354;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E7\6_E7_1;MSH;18.12.2023 17:28
6_E7_2;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;850;847;3;2173;236;155940;13096;18;11;155958;13107;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E7\6_E7_2;MSH;18.12.2023 17:28
6_E7_3;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;850;822;39;2113;226;151688;728;430;369;152118;1097;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E7\6_E7_3;MSH;18.12.2023 17:28
6_E7_4;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;840;839;2;2141;28;154786;7144;166;104;154951;7040;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E7\6_E7_4;MSH;18.12.2023 17:29
6_E7_5;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;861;833;39;2215;149;152442;4650;81;76;152523;4574;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E7\6_E7_5;MSH;18.12.2023 17:29
6_E7_6;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;835;807;29;2099;47;148208;1144;420;442;148627;1479;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E7\6_E7_6;MSH;18.12.2023 17:30
6_E7_7;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;837;826;15;2283;158;152030;6727;225;171;152254;6607;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E7\6_E7_7;MSH;18.12.2023 17:30
6_E7_8;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;122;117;6;356;31;5594;394;583;164;6178;474;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E7\6_E7_8;MSH;18.12.2023 17:30
6_E7_9;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;823;803;29;2107;4;148852;17001;434;585;149286;17586;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E7\6_E7_9;MSH;18.12.2023 17:31
6_E7_10;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;44;36;5;87;7;246;26;2;2;247;26;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E7\6_E7_10;MSH;18.12.2023 17:32
6_E7_11;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;809;804;7;2166;23;147274;2536;132;168;147406;2368;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E7\6_E7_11;MSH;18.12.2023 17:32
6_E8_1;PMR_ExStream22_Main_EPT;;C36;;1532,20 mg;;;Trichoptera;C36_T_mit;802;802;2147483647;1900;2147483647;152218;2147483647;18;2147483647;152236;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E8\6_E8_1;MSH;18.12.2023 17:34
6_E8_2;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;835;44;118;122;286;3723;22740;1;6;3724;22745;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E8\6_E8_2;MSH;18.12.2023 17:34
6_E8_3;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;822;818;5;1986;44;150704;1491;9;1;150714;1493;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E8\6_E8_3;MSH;18.12.2023 17:35
6_E8_4;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;850;836;19;2009;33;154268;5463;29;7;154297;5470;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E8\6_E8_4;MSH;18.12.2023 17:35
6_E8_5;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;814;795;27;1939;64;146952;828;20;8;146971;836;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E8\6_E8_5;MSH;18.12.2023 17:36
6_E8_6;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;809;798;10;1951;62;148850;4600;8;10;148858;4591;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E8\6_E8_6;MSH;18.12.2023 17:36
6_E8_7;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;811;809;4;1980;74;148384;4103;23;24;148407;4079;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E8\6_E8_7;MSH;18.12.2023 17:36
6_E8_8;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;833;799;48;1943;107;146440;9766;20;9;146461;9775;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E8\6_E8_8;MSH;18.12.2023 17:36
6_E8_9;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;790;790;1;1934;30;147283;8374;57;52;147340;8324;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E8\6_E8_9;MSH;18.12.2023 17:37
6_E8_10;PMR_ExStream22_Main_EPT;;C36;;;;;Trichoptera;C36_T_mit;798;793;8;1976;68;145397;1902;30;25;145427;1919;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E8\6_E8_10;MSH;18.12.2023 17:37
6_E9_1;PMR_ExStream22_Main_EPT;;C36;;1521,77 mg;;;Plecoptera;C36_P;274;230;32;1078;100;8717;627;165;141;8882;699;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E9\6_E9_1;MSH;18.12.2023 17:38
6_E9_2;PMR_ExStream22_Main_EPT;;C36;;;;;Plecoptera;C36_P;299;242;49;930;94;8457;930;269;156;8726;1046;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E9\6_E9_2;MSH;18.12.2023 17:38
6_E10_1;PMR_ExStream22_Main_EPT;;C36;;1532,97 mg;;;Ephemeroptera;C36_E;189;151;36;376;85;3947;724;0;1;3948;725;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E10\6_E10_1;MSH;18.12.2023 17:39
6_E10_2;PMR_ExStream22_Main_EPT;;C36;;;;;Ephemeroptera;C36_E;181;159;22;403;59;4308;672;1;2;4310;672;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E10\6_E10_2;MSH;18.12.2023 17:40
6_E11_1;PMR_ExStream22_Main_EPT;;C36;;1525,44 mg;;;Ephemeroptera;C36_E;105;87;14;237;25;1384;199;4;7;1387;202;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E11\6_E11_1;MSH;18.12.2023 17:41
6_E11_2;PMR_ExStream22_Main_EPT;;C36;;;;;Ephemeroptera;C36_E;102;83;14;214;37;1273;215;2;4;1275;217;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E11\6_E11_2;MSH;18.12.2023 17:41
6_E12_1;PMR_ExStream22_Main_EPT;;C36;;1522,02 mg;;;Ephemeroptera;C36_E;873;873;2147483647;4762;2147483647;116828;2147483647;1227;2147483647;118055;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E12\6_E12_1;MSH;18.12.2023 17:43
6_E12_2;PMR_ExStream22_Main_EPT;;C36;;;;;Ephemeroptera;C36_E;867;867;2147483647;4156;2147483647;114636;2147483647;1245;2147483647;115881;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E12\6_E12_2;MSH;18.12.2023 17:43
6_E12_2;PMR_ExStream22_Main_EPT;;C36;;;;;Ephemeroptera;C36_E;871;869;2;4215;196;114828;792;1236;27;116064;804;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E12\6_E12_2;MSH;18.12.2023 17:43
6_E12_4;PMR_ExStream22_Main_EPT;;C36;;;;;Ephemeroptera;C36_E;868;379;296;1349;1551;33820;51493;2993;7373;36812;56858;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E12\6_E12_4;MSH;18.12.2023 17:43
6_E12_5;PMR_ExStream22_Main_EPT;;C36;;;;;Ephemeroptera;C36_E;961;883;39;4244;450;116296;6560;4629;3271;120924;3949;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_E12\6_E12_5;MSH;18.12.2023 17:44
