Sample Name/Number;Species Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter (max);Max Feret Diameter (mean);Max Feret Diameter (std. dev.);Perimeter (mean);Perimeter (std. dev.);Area (mean);Area(std. dev.);Holes (mean);Holes (std. dev.);Area+Holes (mean);Area+Holes (std. dev.);Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM)
2_D4_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;465;331;121;1176;361;19678;7429;144;179;19822;7550;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D4\2_D4_2;MSH;06.12.2023 14:30
2_D5_1;PMR_ExStream22_Main_EPT;;C09;;1524,93 mg;1525,38 mg;;Trichoptera;C09_T_ohne;225;176;47;586;66;6843;1908;39;37;6881;1944;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D5\2_D5_1;MSH;06.12.2023 14:31
2_D5_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;224;174;49;639;94;6927;2468;41;41;6968;2496;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D5\2_D5_2;MSH;06.12.2023 14:31
2_D7_1;PMR_ExStream22_Main_EPT;;C09;;1526,73 mg;1528,08 mg;;Trichoptera;C09_T_ohne;361;328;18;1307;76;20030;1057;90;60;20120;1063;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D7\2_D7_1;MSH;06.12.2023 14:33
2_D7_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;380;297;66;1168;141;18594;3992;89;90;18683;4065;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D7\2_D7_2;MSH;06.12.2023 14:33
2_D8_1;PMR_ExStream22_Main_EPT;;C09;;1526,29 mg;1527,28 mg;;Trichoptera;C09_T_ohne;158;134;12;381;32;3070;319;20;13;3090;321;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D8\2_D8_1;MSH;06.12.2023 14:34
2_D8_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;160;130;28;375;53;3104;415;34;11;3138;412;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D8\2_D8_2;MSH;06.12.2023 14:34
2_D9_1;PMR_ExStream22_Main_EPT;;C09;;1520,52 mg;1521,57 mg;;Trichoptera;C09_T_ohne;231;207;19;653;58;7106;774;28;31;7134;798;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D9\2_D9_1;MSH;06.12.2023 14:35
2_D9_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;227;200;21;681;67;7124;596;43;49;7168;618;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D9\2_D9_2;MSH;06.12.2023 14:35
2_D10_1;PMR_ExStream22_Main_EPT;;C09;;1522,62 mg;1523,52 mg;;Trichoptera;C09_T_ohne;151;107;36;326;62;2640;869;1;1;2641;869;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D10\2_D10_1;MSH;06.12.2023 14:36
2_D10_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;144;100;35;271;81;2667;800;1;1;2668;800;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D10\2_D10_2;MSH;06.12.2023 14:37
2_D11_1;PMR_ExStream22_Main_EPT;;C09;;1528,45 mg;1529,80 mg;;Trichoptera;C09_T_ohne;291;243;34;1013;77;18911;2202;84;59;18996;2237;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D11\2_D11_1;MSH;06.12.2023 14:37
2_D11_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;304;238;64;806;196;17410;4287;18;11;17428;4294;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D11\2_D11_2;MSH;06.12.2023 14:38
2_D12_1;PMR_ExStream22_Main_EPT;;C09;;1516,37 mg;1517,38 mg;;Trichoptera;C09_T_ohne;188;150;25;474;51;4801;918;8;15;4808;926;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D12\2_D12_1;MSH;06.12.2023 14:39
2_D12_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;184;147;34;479;27;4343;762;1;1;4343;762;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_D12\2_D12_2;MSH;06.12.2023 14:39
2_E1_1;PMR_ExStream22_Main_EPT;;C09;;1519,52 mg;1525,30 mg;;Trichoptera;C09_T_ohne nur Kopf;379;363;14;1686;272;43127;3642;678;702;43806;3563;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E1\2_E1_1;MSH;06.12.2023 14:41
2_E1_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne nur Kopf;376;344;13;1627;240;44818;2956;623;440;45441;2864;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E1\2_E1_2;MSH;06.12.2023 14:41
2_E2_1;PMR_ExStream22_Main_EPT;;C09;;1524,68 mg;1543,13 mg;;Trichoptera;C09_T_ohne;799;786;17;1922;60;129637;1774;488;519;130126;1629;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E2\2_E2_1;MSH;06.12.2023 14:42
2_E2_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;839;813;21;1998;75;134119;7958;68;49;134188;7948;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E2\2_E2_2;MSH;06.12.2023 14:42
2_E2_3;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;819;793;29;1880;61;130154;4641;15;7;130169;4640;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E2\2_E2_3;MSH;06.12.2023 14:43
2_E2_4;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;819;803;22;2097;85;129257;6170;436;247;129693;6356;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E2\2_E2_4;MSH;06.12.2023 14:43
2_E2_5;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;839;828;16;1980;26;136667;10123;200;264;136868;10387;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E2\2_E2_5;MSH;06.12.2023 14:43
2_E2_6;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;792;776;13;1952;73;126622;3602;38;56;126659;3585;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E2\2_E2_6;MSH;06.12.2023 14:44
2_E2_7;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;793;777;23;1913;157;128321;1393;595;813;128916;2206;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E2\2_E2_7;MSH;06.12.2023 14:44
2_E2_8;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;812;804;11;1941;26;130170;6439;17;6;130187;6445;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E2\2_E2_8;MSH;06.12.2023 14:45
2_E2_9;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;831;793;41;1940;60;129447;6210;342;361;129789;6075;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E2\2_E2_9;MSH;06.12.2023 14:45
2_E2_10;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;793;774;15;1921;69;127420;1805;647;602;128066;2126;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E2\2_E2_10;MSH;06.12.2023 14:46
2_E3_1;PMR_ExStream22_Main_EPT;;C09;;1520,77 mg;1530,45 mg;;Trichoptera;C09_T_ohne;882;882;2147483647;2256;2147483647;134735;2147483647;242;2147483647;134977;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E3\2_E3_1;MSH;06.12.2023 14:47
2_E3_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;943;932;19;2368;24;143487;5775;475;408;143961;6183;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E3\2_E3_2;MSH;06.12.2023 14:47
2_E3_3;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;899;877;18;2370;173;137147;6126;574;338;137721;5993;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E3\2_E3_3;MSH;06.12.2023 14:48
2_E3_4;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;939;916;20;2371;22;138540;8776;502;77;139042;8847;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E3\2_E3_4;MSH;06.12.2023 14:48
2_E3_5;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;918;906;8;2387;56;136322;2317;624;204;136946;2335;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E3\2_E3_5;MSH;06.12.2023 14:49
2_E3_6;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;872;860;17;2189;30;131902;3329;499;110;132401;3219;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E3\2_E3_6;MSH;06.12.2023 14:49
2_E3_7;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;1021;988;45;2593;191;144758;12377;845;474;145603;12850;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E3\2_E3_7;MSH;06.12.2023 14:50
2_E3_8;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;964;958;7;2636;312;137655;6603;1203;1015;138858;7617;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E3\2_E3_8;MSH;06.12.2023 14:50
2_E3_9;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;940;915;19;2668;85;134971;1652;259;89;135229;1623;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E3\2_E3_9;MSH;06.12.2023 14:51
2_E3_10;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_ohne;956;903;46;2302;143;133887;12615;845;359;134731;12291;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E3\2_E3_10;MSH;06.12.2023 14:51
2_E5_1;PMR_ExStream22_Main_EPT;;C09;;1521,55 mg;1552,34 mg;;Trichoptera;C09_T_mit;380;173;147;469;372;16117;18229;99;91;16216;18152;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E5\2_E5_1;MSH;06.12.2023 14:55
2_E5_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;371;311;53;805;127;32504;6999;7;7;32512;7000;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E5\2_E5_2;MSH;06.12.2023 14:55
2_E5_3;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;366;341;25;879;81;37116;4747;3;3;37119;4750;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E5\2_E5_3;MSH;06.12.2023 14:55
2_E5_4;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;352;352;2147483647;932;2147483647;41317;2147483647;4;2147483647;41321;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E5\2_E5_4;MSH;06.12.2023 14:55
2_E5_5;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;380;266;105;704;226;27482;11166;2;2;27484;11167;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E5\2_E5_5;MSH;06.12.2023 14:56
2_E5_6;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;370;338;28;855;90;35464;5837;6;7;35470;5839;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E5\2_E5_6;MSH;06.12.2023 14:56
2_E5_7;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;352;294;72;801;184;33495;9985;7;8;33502;9987;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E5\2_E5_7;MSH;06.12.2023 14:56
2_E5_8;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;369;277;129;726;268;29110;13031;1;1;29112;13030;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E5\2_E5_8;MSH;06.12.2023 14:57
2_E5_9;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;369;296;62;805;155;32212;7569;3;4;32214;7570;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E5\2_E5_9;MSH;06.12.2023 14:57
2_E6_1;PMR_ExStream22_Main_EPT;;C09;;1534,63 mg;1548,13 mg;;Trichoptera;C09_T_mit;292;209;102;548;244;14917;9027;135;153;15052;8913;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E6\2_E6_1;MSH;06.12.2023 14:58
2_E6_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;279;258;22;677;38;21427;2352;1;1;21428;2351;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E6\2_E6_2;MSH;06.12.2023 14:58
2_E6_3;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;294;257;33;656;114;20300;5702;3;3;20303;5704;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E6\2_E6_3;MSH;06.12.2023 14:58
2_E6_4;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;285;251;43;638;61;18747;1495;3;2;18750;1494;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E6\2_E6_4;MSH;06.12.2023 14:59
2_E6_5;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;282;243;39;621;79;18700;2260;8;16;18708;2269;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E6\2_E6_5;MSH;06.12.2023 14:59
2_E6_6;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;281;242;65;627;139;18458;6035;6;2;18464;6035;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E6\2_E6_6;MSH;06.12.2023 15:00
2_E6_7;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;292;279;16;699;71;21998;5055;2;3;22000;5057;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E6\2_E6_7;MSH;06.12.2023 15:00
2_E6_8;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit;284;230;58;596;136;17894;5307;2;2;17896;5308;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E6\2_E6_8;MSH;06.12.2023 15:00
2_E7_1;PMR_ExStream22_Main_EPT;;C09;;1515,89 mg;1541,18 mg;;Trichoptera;C09_T_mit zerteilt;258;251;14;675;75;27837;8056;18;18;27855;8074;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E7\2_E7_1;MSH;06.12.2023 15:01
2_E7_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;258;251;12;674;54;27107;8567;10;5;27117;8565;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E7\2_E7_2;MSH;06.12.2023 15:02
2_E7_3;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;241;225;15;623;70;20756;2444;5;5;20761;2445;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E7\2_E7_3;MSH;06.12.2023 15:02
2_E7_4;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;263;237;15;616;38;22186;4341;5;5;22191;4346;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E7\2_E7_4;MSH;06.12.2023 15:02
2_E7_5;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;248;244;6;613;56;20843;6536;5;2;20848;6538;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E7\2_E7_5;MSH;06.12.2023 15:02
2_E7_6;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;253;243;6;625;62;23233;7252;2;2;23234;7251;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E7\2_E7_6;MSH;06.12.2023 15:03
2_E7_7;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;251;236;8;684;69;28704;6670;65;148;28768;6657;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E7\2_E7_7;MSH;06.12.2023 15:03
2_E7_8;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;264;242;25;633;59;23467;4092;8;7;23474;4093;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E7\2_E7_8;MSH;06.12.2023 15:03
2_E7_9;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;250;238;10;623;62;24735;6272;3;2;24738;6272;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E7\2_E7_9;MSH;06.12.2023 15:03
2_E7_10;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;238;142;88;388;225;10585;9739;138;130;10723;9616;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E7\2_E7_10;MSH;06.12.2023 15:04
2_E8_1;PMR_ExStream22_Main_EPT;;C09;;1527,30 mg;1559,33 mg;;Trichoptera;C09_T_mit zerteilt;285;135;93;407;278;12425;14955;202;159;12627;14862;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E8\2_E8_1;MSH;06.12.2023 15:04
2_E8_2;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;275;257;17;752;49;32104;3807;11;7;32115;3808;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E8\2_E8_2;MSH;06.12.2023 15:05
2_E8_3;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;280;244;38;717;104;30641;6891;10;8;30651;6897;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E8\2_E8_3;MSH;06.12.2023 15:05
2_E8_4;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;279;263;21;750;63;31637;4331;12;11;31650;4330;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E8\2_E8_4;MSH;06.12.2023 15:05
2_E8_5;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;279;266;18;868;227;33885;7218;160;217;34044;7435;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E8\2_E8_5;MSH;06.12.2023 15:05
2_E8_6;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;286;165;80;480;199;13565;12706;383;409;13947;12409;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E8\2_E8_6;MSH;06.12.2023 15:06
2_E8_7;PMR_ExStream22_Main_EPT;;C09;;;;;Trichoptera;C09_T_mit zerteilt;377;320;42;960;146;36532;4403;740;600;37272;4348;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E8\2_E8_7;MSH;06.12.2023 15:06
2_E9_1;PMR_ExStream22_Main_EPT;;C09;;1519,05 mg;1520,48 mg;;Ephemeroptera;C09_E;173;156;12;656;31;5737;51;5;6;5743;53;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E9\2_E9_1;MSH;06.12.2023 15:07
2_E9_2;PMR_ExStream22_Main_EPT;;C09;;;;;Ephemeroptera;C09_E;163;157;3;522;114;5247;816;10;16;5258;808;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E9\2_E9_2;MSH;06.12.2023 15:08
2_E10_1;PMR_ExStream22_Main_EPT;;C09;;1520,36 mg;1521,71 mg;;Ephemeroptera;C09_E;379;272;105;779;323;14245;5372;14;22;14259;5371;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E10\2_E10_1;MSH;06.12.2023 15:09
2_E10_2;PMR_ExStream22_Main_EPT;;C09;;;;;Ephemeroptera;C09_E;382;278;95;908;119;15527;2288;20;20;15548;2276;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E10\2_E10_2;MSH;06.12.2023 15:09
2_E11_1;PMR_ExStream22_Main_EPT;;C09;;1517,90 mg;1520,00 mg;;Ephemeroptera;C09_E;794;720;51;2114;238;43950;6499;212;207;44162;6705;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E11\2_E11_1;MSH;06.12.2023 15:11
2_E11_2;PMR_ExStream22_Main_EPT;;C09;;;;;Ephemeroptera;C09_E;800;760;29;2121;101;43327;914;596;204;43924;902;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E11\2_E11_2;MSH;06.12.2023 15:11
2_E12_1;PMR_ExStream22_Main_EPT;;C09;;1521,56 mg;1525,22 mg;;Ephemeroptera;C09_E;689;670;9;2028;80;47655;3094;814;560;48469;3572;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E12\2_E12_1;MSH;06.12.2023 15:12
2_E12_2;PMR_ExStream22_Main_EPT;;C09;;;;;Ephemeroptera;C09_E;486;453;32;1554;129;49050;4056;2743;1412;51793;3806;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_E12\2_E12_2;MSH;06.12.2023 15:12
2_F1_1;PMR_ExStream22_Main_EPT;;C09;;1529,58 mg;1534,91 mg;;Ephemeroptera;C09_E;704;691;10;2381;70;70030;1564;785;426;70816;1976;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F1\2_F1_1;MSH;06.12.2023 15:13
2_F1_2;PMR_ExStream22_Main_EPT;;C09;;;;;Ephemeroptera;C09_E;844;809;30;2688;141;75915;751;1824;2251;77739;2810;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F1\2_F1_2;MSH;06.12.2023 15:13
2_F2_1;PMR_ExStream22_Main_EPT;;C10;;1521,23 mg;1522,15 mg;;Trichoptera;C10_T_ohne;229;196;12;747;41;8961;643;40;26;9001;641;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F2\2_F2_1;MSH;06.12.2023 15:20
2_F2_2;PMR_ExStream22_Main_EPT;;C10;;;;;Trichoptera;C10_T_ohne;232;180;49;606;124;7620;1746;21;31;7641;1747;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F2\2_F2_2;MSH;06.12.2023 15:20
2_F3_1;PMR_ExStream22_Main_EPT;;C10;;1519,65 mg;1520,43 mg;;Trichoptera;C10_T_ohne;265;237;27;722;19;9216;829;56;51;9272;787;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F3\2_F3_1;MSH;06.12.2023 15:21
2_F3_2;PMR_ExStream22_Main_EPT;;C10;;;;;Trichoptera;C10_T_ohne;285;267;20;772;62;10769;835;117;54;10886;844;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F3\2_F3_2;MSH;06.12.2023 15:21
2_F4_1;PMR_ExStream22_Main_EPT;;C10;;1515,94 mg;1517,81 mg;;Trichoptera;C10_T_ohne;305;226;81;698;150;9108;2720;56;32;9164;2743;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F4\2_F4_1;MSH;06.12.2023 15:22
2_F4_2;PMR_ExStream22_Main_EPT;;C10;;;;;Trichoptera;C10_T_ohne;277;253;18;791;65;9998;554;37;21;10034;556;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F4\2_F4_2;MSH;06.12.2023 15:23
2_F5_1;PMR_ExStream22_Main_EPT;;C10;;1523,53 mg;1524,52 mg;;Trichoptera;C10_T_ohne;231;194;30;612;60;6473;732;12;10;6485;733;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F5\2_F5_1;MSH;06.12.2023 15:24
2_F5_2;PMR_ExStream22_Main_EPT;;C10;;;;;Trichoptera;C10_T_ohne;230;197;32;606;40;6739;1030;85;52;6824;1071;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F5\2_F5_2;MSH;06.12.2023 15:24
2_F6_1;PMR_ExStream22_Main_EPT;;C10;;1515,74 mg;1516,87 mg;;Trichoptera;C10_T_ohne;103;75;23;195;30;1174;193;2;3;1176;194;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F6\2_F6_1;MSH;06.12.2023 15:25
2_F6_2;PMR_ExStream22_Main_EPT;;C10;;;;;Trichoptera;C10_T_ohne;102;81;11;217;33;1427;234;10;12;1437;242;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F6\2_F6_2;MSH;06.12.2023 15:25
2_F7_1;PMR_ExStream22_Main_EPT;;C10;;1531,86 mg;1532,96 mg;;Plecoptera;C10_P;518;416;55;1509;308;15523;1652;289;286;15812;1635;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F7\2_F7_1;MSH;06.12.2023 15:26
2_F7_2;PMR_ExStream22_Main_EPT;;C10;;;;;Plecoptera;C10_P;453;399;38;1404;161;16378;1209;94;135;16472;1149;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\2_F7\2_F7_2;MSH;06.12.2023 15:27
